,id_amostra,identificacao_amostra,ponto,replica,campanha,data_coleta,tipo_amostra,analise,resultado,unidade
1475,208.22.6,SedPods,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,Areia total (cascalho + areia),99.16,%
1476,208.22.7,SedPods,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,Lama total (silte + argila),0.3,%
1477,208.22.7,SedPods,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,Areia total (cascalho + areia),99.7,%
1478,208.22.8,SedPods,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,Lama total (silte + argila),1.74,%
1479,208.22.8,SedPods,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,Areia total (cascalho + areia),98.26,%
1480,208.22.1,Armadilhas,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,-2.00,0.0,phi
1481,208.22.1,Armadilhas,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,-1.50,0.0,phi
1482,208.22.1,Armadilhas,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,-1.00,0.0,phi
1483,208.22.1,Armadilhas,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,-0.50,0.0,phi
1484,208.22.1,Armadilhas,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,0.00,0.0,phi
1485,208.22.1,Armadilhas,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,0.50,0.0,phi
1486,208.22.1,Armadilhas,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,1.00,0.03,phi
1487,208.22.1,Armadilhas,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,1.50,2.17,phi
1488,208.22.1,Armadilhas,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,2.00,9.68,phi
1489,208.22.1,Armadilhas,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,2.50,11.31,phi
1490,208.22.1,Armadilhas,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,3.00,10.89,phi
1491,208.22.1,Armadilhas,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,3.50,8.25,phi
1492,208.22.1,Armadilhas,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,4.00,7.95,phi
1493,208.22.1,Armadilhas,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,5.00,14.11,phi
1494,208.22.1,Armadilhas,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,6.00,9.94,phi
1495,208.22.1,Armadilhas,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,7.00,7.97,phi
1496,208.22.1,Armadilhas,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,8.00,9.67,phi
1497,208.22.1,Armadilhas,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,9.00,5.58,phi
1498,208.22.1,Armadilhas,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,10.00,2.45,phi
1499,208.22.2,Armadilhas,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,-2.00,0.0,phi
1500,208.22.2,Armadilhas,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,-1.50,0.0,phi
1501,208.22.2,Armadilhas,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,-1.00,0.0,phi
1502,208.22.2,Armadilhas,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,-0.50,0.0,phi
1503,208.22.2,Armadilhas,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,0.00,0.0,phi
1504,208.22.2,Armadilhas,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,0.50,0.0,phi
1505,208.22.2,Armadilhas,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,1.00,0.97,phi
1506,208.22.2,Armadilhas,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,1.50,6.79,phi
1507,208.22.2,Armadilhas,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,2.00,12.37,phi
1508,208.22.2,Armadilhas,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,2.50,12.56,phi
1509,208.22.2,Armadilhas,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,3.00,10.99,phi
1510,208.22.2,Armadilhas,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,3.50,7.38,phi
1511,208.22.2,Armadilhas,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,4.00,7.02,phi
1512,208.22.2,Armadilhas,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,5.00,12.17,phi
1513,208.22.2,Armadilhas,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,6.00,8.56,phi
1514,208.22.2,Armadilhas,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,7.00,6.72,phi
1515,208.22.2,Armadilhas,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,8.00,7.98,phi
1516,208.22.2,Armadilhas,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,9.00,4.53,phi
1517,208.22.2,Armadilhas,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,10.00,1.96,phi
1518,208.22.3,Armadilhas,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,-2.00,0.0,phi
1519,208.22.3,Armadilhas,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,-1.50,0.0,phi
1520,208.22.3,Armadilhas,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,-1.00,0.352,phi
1521,208.22.3,Armadilhas,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,-0.50,0.749,phi
1522,208.22.3,Armadilhas,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,0.00,1.207,phi
1523,208.22.3,Armadilhas,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,0.50,2.611,phi
1524,208.22.3,Armadilhas,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,1.00,4.774,phi
1525,208.22.3,Armadilhas,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,1.50,4.772,phi
1526,208.22.3,Armadilhas,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,2.00,9.955,phi
1527,208.22.3,Armadilhas,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,2.50,18.935,phi
1528,208.22.3,Armadilhas,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,3.00,17.386,phi
1529,208.22.3,Armadilhas,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,3.50,11.041,phi
1530,208.22.3,Armadilhas,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,4.00,7.337,phi
1531,208.22.3,Armadilhas,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,5.00,6.852,phi
1532,208.22.3,Armadilhas,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,6.00,4.393,phi
1533,208.22.3,Armadilhas,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,7.00,3.309,phi
1534,208.22.3,Armadilhas,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,8.00,3.596,phi
1535,208.22.3,Armadilhas,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,9.00,1.92,phi
1536,208.22.3,Armadilhas,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,10.00,0.813,phi
1537,208.22.4,Armadilhas,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,-2.00,0.0,phi
1538,208.22.4,Armadilhas,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,-1.50,0.0,phi
1539,208.22.4,Armadilhas,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,-1.00,0.0,phi
1540,208.22.4,Armadilhas,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,-0.50,0.556,phi
1541,208.22.4,Armadilhas,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,0.00,0.933,phi
1542,208.22.4,Armadilhas,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,0.50,1.707,phi
1543,208.22.4,Armadilhas,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,1.00,1.579,phi
1544,208.22.4,Armadilhas,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,1.50,1.712,phi
1545,208.22.4,Armadilhas,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,2.00,3.725,phi
1546,208.22.4,Armadilhas,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,2.50,11.529,phi
1547,208.22.4,Armadilhas,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,3.00,17.093,phi
1548,208.22.4,Armadilhas,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,3.50,13.763,phi
1549,208.22.4,Armadilhas,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,4.00,11.2,phi
1550,208.22.4,Armadilhas,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,5.00,10.856,phi
1551,208.22.4,Armadilhas,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,6.00,7.135,phi
1552,208.22.4,Armadilhas,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,7.00,5.839,phi
1553,208.22.4,Armadilhas,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,8.00,7.046,phi
1554,208.22.4,Armadilhas,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,9.00,3.778,phi
1555,208.22.4,Armadilhas,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,10.00,1.55,phi
1556,208.22.5,SedPods,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,-2.00,13.258,phi
1557,208.22.5,SedPods,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,-1.50,0.0,phi
1558,208.22.5,SedPods,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,-1.00,0.0,phi
1559,208.22.5,SedPods,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,-0.50,1.801,phi
1560,208.22.5,SedPods,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,0.00,1.916,phi
1561,208.22.5,SedPods,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,0.50,4.874,phi
1562,208.22.5,SedPods,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,1.00,7.97,phi
1563,208.22.5,SedPods,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,1.50,9.319,phi
1564,208.22.5,SedPods,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,2.00,20.147,phi
1565,208.22.5,SedPods,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,2.50,17.112,phi
1566,208.22.5,SedPods,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,3.00,12.307,phi
1567,208.22.5,SedPods,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,3.50,6.284,phi
1568,208.22.5,SedPods,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,4.00,3.847,phi
1569,208.22.5,SedPods,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,5.00,1.165,phi
1570,208.22.5,SedPods,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,6.00,0.0,phi
1571,208.22.5,SedPods,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,7.00,0.0,phi
1572,208.22.5,SedPods,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,8.00,0.0,phi
1573,208.22.5,SedPods,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,9.00,0.0,phi
1574,208.22.5,SedPods,EP1,R1,6° Resgate 2022,14/08/2022,Sedimento,10.00,0.0,phi
1575,208.22.6,SedPods,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,-2.00,15.079,phi
1576,208.22.6,SedPods,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,-1.50,0.0,phi
1577,208.22.6,SedPods,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,-1.00,0.0,phi
1578,208.22.6,SedPods,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,-0.50,3.399,phi
1579,208.22.6,SedPods,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,0.00,6.288,phi
1580,208.22.6,SedPods,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,0.50,11.578,phi
1581,208.22.6,SedPods,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,1.00,12.779,phi
1582,208.22.6,SedPods,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,1.50,10.167,phi
1583,208.22.6,SedPods,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,2.00,14.053,phi
1584,208.22.6,SedPods,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,2.50,10.814,phi
1585,208.22.6,SedPods,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,3.00,8.063,phi
1586,208.22.6,SedPods,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,3.50,4.599,phi
1587,208.22.6,SedPods,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,4.00,2.343,phi
1588,208.22.6,SedPods,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,5.00,0.837,phi
1589,208.22.6,SedPods,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,6.00,0.0,phi
1590,208.22.6,SedPods,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,7.00,0.0,phi
1591,208.22.6,SedPods,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,8.00,0.0,phi
1592,208.22.6,SedPods,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,9.00,0.0,phi
1593,208.22.6,SedPods,EP1,R2,6° Resgate 2022,14/08/2022,Sedimento,10.00,0.0,phi
1594,208.22.7,SedPods,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,-2.00,0.0,phi
1595,208.22.7,SedPods,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,-1.50,2.231,phi
1596,208.22.7,SedPods,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,-1.00,5.428,phi
1597,208.22.7,SedPods,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,-0.50,4.388,phi
1598,208.22.7,SedPods,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,0.00,6.486,phi
1599,208.22.7,SedPods,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,0.50,11.172,phi
1600,208.22.7,SedPods,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,1.00,17.53,phi
1601,208.22.7,SedPods,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,1.50,13.811,phi
1602,208.22.7,SedPods,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,2.00,12.485,phi
1603,208.22.7,SedPods,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,2.50,8.245,phi
1604,208.22.7,SedPods,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,3.00,8.626,phi
1605,208.22.7,SedPods,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,3.50,3.226,phi
1606,208.22.7,SedPods,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,4.00,6.072,phi
1607,208.22.7,SedPods,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,5.00,0.3,phi
1608,208.22.7,SedPods,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,6.00,0.0,phi
1609,208.22.7,SedPods,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,7.00,0.0,phi
1610,208.22.7,SedPods,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,8.00,0.0,phi
1611,208.22.7,SedPods,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,9.00,0.0,phi
1612,208.22.7,SedPods,EP2,R1,6° Resgate 2022,09/08/2022,Sedimento,10.00,0.0,phi
1613,208.22.8,SedPods,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,-2.00,0.0,phi
1614,208.22.8,SedPods,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,-1.50,0.0,phi
1615,208.22.8,SedPods,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,-1.00,0.643,phi
1616,208.22.8,SedPods,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,-0.50,1.522,phi
1617,208.22.8,SedPods,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,0.00,2.59,phi
1618,208.22.8,SedPods,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,0.50,4.676,phi
1619,208.22.8,SedPods,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,1.00,6.593,phi
1620,208.22.8,SedPods,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,1.50,8.338,phi
1621,208.22.8,SedPods,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,2.00,16.973,phi
1622,208.22.8,SedPods,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,2.50,19.672,phi
1623,208.22.8,SedPods,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,3.00,23.814,phi
1624,208.22.8,SedPods,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,3.50,9.537,phi
1625,208.22.8,SedPods,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,4.00,3.9,phi
1626,208.22.8,SedPods,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,5.00,1.742,phi
1627,208.22.8,SedPods,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,6.00,0.0,phi
1628,208.22.8,SedPods,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,7.00,0.0,phi
1629,208.22.8,SedPods,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,8.00,0.0,phi
1630,208.22.8,SedPods,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,9.00,0.0,phi
1631,208.22.8,SedPods,EP2,R2,6° Resgate 2022,09/08/2022,Sedimento,10.00,0.0,phi
1632,262.22.1,Armadilha,EP1,R1,7° Resgate 2022,16/09/2022,Sedimento,Grânulo (>2 mm),<0.01,g/100g
1633,262.22.1,Armadilha,EP1,R1,7° Resgate 2022,16/09/2022,Sedimento,Areia muito grossa (2 a 1 mm),0.130,g/100g
1634,262.22.1,Armadilha,EP1,R1,7° Resgate 2022,16/09/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",0.416,g/100g
1635,262.22.1,Armadilha,EP1,R1,7° Resgate 2022,16/09/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",2.655,g/100g
1636,262.22.1,Armadilha,EP1,R1,7° Resgate 2022,16/09/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",10.513,g/100g
1637,262.22.1,Armadilha,EP1,R1,7° Resgate 2022,16/09/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",27.690,g/100g
1638,262.22.1,Armadilha,EP1,R1,7° Resgate 2022,16/09/2022,Sedimento,"Silte (0,062 mm a 0,00994)",50.391,g/100g
1639,262.22.1,Armadilha,EP1,R1,7° Resgate 2022,16/09/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",8.205,g/100g
1640,262.22.2,Armadilha,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,Grânulo (>2 mm),<0.01,g/100g
1641,262.22.2,Armadilha,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,Areia muito grossa (2 a 1 mm),0.849,g/100g
1642,262.22.2,Armadilha,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",2.133,g/100g
1643,262.22.2,Armadilha,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",2.559,g/100g
1644,262.22.2,Armadilha,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",7.874,g/100g
1645,262.22.2,Armadilha,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",25.792,g/100g
1646,262.22.2,Armadilha,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,"Silte (0,062 mm a 0,00994)",51.742,g/100g
1647,262.22.2,Armadilha,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",9.051,g/100g
1648,262.22.3,Armadilha,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,Grânulo (>2 mm),<0.01,g/100g
1649,262.22.3,Armadilha,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,Areia muito grossa (2 a 1 mm),0.607,g/100g
1650,262.22.3,Armadilha,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",3.883,g/100g
1651,262.22.3,Armadilha,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",21.375,g/100g
1652,262.22.3,Armadilha,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",42.030,g/100g
1653,262.22.3,Armadilha,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",17.426,g/100g
1654,262.22.3,Armadilha,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,"Silte (0,062 mm a 0,00994)",12.641,g/100g
1655,262.22.3,Armadilha,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",2.038,g/100g
1656,262.22.4,Armadilha,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,Grânulo (>2 mm),<0.01,g/100g
1657,262.22.4,Armadilha,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,Areia muito grossa (2 a 1 mm),0.451,g/100g
1658,262.22.4,Armadilha,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",1.545,g/100g
1659,262.22.4,Armadilha,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",8.168,g/100g
1660,262.22.4,Armadilha,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",33.247,g/100g
1661,262.22.4,Armadilha,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",23.840,g/100g
1662,262.22.4,Armadilha,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,"Silte (0,062 mm a 0,00994)",27.041,g/100g
1663,262.22.4,Armadilha,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",5.708,g/100g
1664,262.22.5,SedPods,EP1,R1,7° Resgate 2022,16/09/2022,Sedimento,Grânulo (>2 mm),<0.01,g/100g
1665,262.22.5,SedPods,EP1,R1,7° Resgate 2022,16/09/2022,Sedimento,Areia muito grossa (2 a 1 mm),3.170,g/100g
1666,262.22.5,SedPods,EP1,R1,7° Resgate 2022,16/09/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",18.381,g/100g
1667,262.22.5,SedPods,EP1,R1,7° Resgate 2022,16/09/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",27.295,g/100g
1668,262.22.5,SedPods,EP1,R1,7° Resgate 2022,16/09/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",29.194,g/100g
1669,262.22.5,SedPods,EP1,R1,7° Resgate 2022,16/09/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",13.065,g/100g
1670,262.22.5,SedPods,EP1,R1,7° Resgate 2022,16/09/2022,Sedimento,"Silte (0,062 mm a 0,00994)",7.836,g/100g
1671,262.22.5,SedPods,EP1,R1,7° Resgate 2022,16/09/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",1.059,g/100g
1672,262.22.6,SedPods,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,Grânulo (>2 mm),0.369,g/100g
1673,262.22.6,SedPods,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,Areia muito grossa (2 a 1 mm),6.557,g/100g
1674,262.22.6,SedPods,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",28.593,g/100g
1675,262.22.6,SedPods,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",36.417,g/100g
1676,262.22.6,SedPods,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",19.680,g/100g
1677,262.22.6,SedPods,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",6.779,g/100g
1678,262.22.6,SedPods,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,"Silte (0,062 mm a 0,00994)",1.605,g/100g
1679,262.22.6,SedPods,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",<0.01,g/100g
1680,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,Grânulo (>2 mm),<0.01,g/100g
1681,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,Areia muito grossa (2 a 1 mm),4.705,g/100g
1682,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",8.574,g/100g
1683,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",27.516,g/100g
1684,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",46.316,g/100g
1685,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",9.793,g/100g
1686,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,"Silte (0,062 mm a 0,00994)",3.095,g/100g
1687,262.22.7,SedPods,EP2,R1,7° Resgate 2022,15/09/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",<0.01,g/100g
1688,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,Grânulo (>2 mm),<0.01,g/100g
1689,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,Areia muito grossa (2 a 1 mm),20.244,g/100g
1690,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,"Areia grossa (1 a 0,5 mm)",21.753,g/100g
1691,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,"Areia média (0,5 a 0,25 mm)",25.053,g/100g
1692,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,"Areia fina (0,25 a 0,125 mm)",25.455,g/100g
1693,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,"Areia muito fina (0,125 a 0,062 mm)",6.295,g/100g
1694,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,"Silte (0,062 mm a 0,00994)",1.199,g/100g
1695,262.22.8,SedPods,EP2,R2,7° Resgate 2022,15/09/2022,Sedimento,"Argila (0,00994 a 0,0009 mm)",<0.01,g/100g
1696,262.22.1,Armadilha,EP1,R1,7° Resgate 2022,16/09/2022,Sedimento,Cascalho,0.0,%
1697,262.22.1,Armadilha,EP1,R1,7° Resgate 2022,16/09/2022,Sedimento,Areia,41.4,%
1698,262.22.1,Armadilha,EP1,R1,7° Resgate 2022,16/09/2022,Sedimento,Silte,50.39,%
1699,262.22.1,Armadilha,EP1,R1,7° Resgate 2022,16/09/2022,Sedimento,Argila,8.21,%
1700,262.22.1,Armadilha,EP1,R1,7° Resgate 2022,16/09/2022,Sedimento,Classificação*,Silte arenoso,
1701,262.22.2,Armadilha,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,Cascalho,0.0,%
1702,262.22.2,Armadilha,EP1,R2,7° Resgate 2022,16/09/2022,Sedimento,Areia,39.21,%
